date,acquisition_channel,spend
2024-07-02,email,350.79
2024-07-02,organic,262.84
2024-07-02,paid_search,1977.42
2024-07-02,partners,559.69
2024-07-02,referral,385.6
2024-07-02,social_ads,1544.43
2024-07-03,email,401.4
2024-07-03,organic,240.95
2024-07-03,paid_search,1828.05
2024-07-03,partners,559.16
2024-07-03,referral,486.1
2024-07-03,social_ads,2088.01
2024-07-04,email,331.43
2024-07-04,organic,245.73
2024-07-04,paid_search,2343.36
2024-07-04,partners,575.29
2024-07-04,referral,473.65
2024-07-04,social_ads,1757.93
2024-07-05,email,388.41
2024-07-05,organic,289.13
2024-07-05,paid_search,1990.65
2024-07-05,partners,575.6
2024-07-05,referral,466.46
2024-07-05,social_ads,1880.07
2024-07-06,email,332.98
2024-07-06,organic,209.12
2024-07-06,paid_search,1403.77
2024-07-06,partners,482.64
2024-07-06,referral,374.47
2024-07-06,social_ads,1284.23
2024-07-07,email,355.77
2024-07-07,organic,228.98
2024-07-07,paid_search,1812.61
2024-07-07,partners,501.35
2024-07-07,referral,457.81
2024-07-07,social_ads,1639.91
2024-07-08,email,346.87
2024-07-08,organic,254.69
2024-07-08,paid_search,1782.89
2024-07-08,partners,507.46
2024-07-08,referral,469.17
2024-07-08,social_ads,1692.36
2024-07-09,email,419.77
2024-07-09,organic,221.07
2024-07-09,paid_search,1916.54
2024-07-09,partners,632.6
2024-07-09,referral,411.02
2024-07-09,social_ads,1880.95
2024-07-10,email,379.36
2024-07-10,organic,236.0
2024-07-10,paid_search,2099.86
2024-07-10,partners,670.51
2024-07-10,referral,481.56
2024-07-10,social_ads,1664.38
2024-07-11,email,368.5
2024-07-11,organic,206.75
2024-07-11,paid_search,2143.76
2024-07-11,partners,583.32
2024-07-11,referral,386.67
2024-07-11,social_ads,1708.67
2024-07-12,email,420.43
2024-07-12,organic,212.33
2024-07-12,paid_search,1969.65
2024-07-12,partners,594.33
2024-07-12,referral,409.03
2024-07-12,social_ads,1704.34
2024-07-13,email,309.62
2024-07-13,organic,187.61
2024-07-13,paid_search,1610.68
2024-07-13,partners,533.13
2024-07-13,referral,345.29
2024-07-13,social_ads,1572.84
2024-07-14,email,250.03
2024-07-14,organic,216.2
2024-07-14,paid_search,1510.73
2024-07-14,partners,465.22
2024-07-14,referral,430.26
2024-07-14,social_ads,1159.78
2024-07-15,email,394.36
2024-07-15,organic,251.37
2024-07-15,paid_search,1788.09
2024-07-15,partners,646.5
2024-07-15,referral,533.37
2024-07-15,social_ads,1691.84
2024-07-16,email,392.26
2024-07-16,organic,301.52
2024-07-16,paid_search,2044.84
2024-07-16,partners,638.67
2024-07-16,referral,404.52
2024-07-16,social_ads,1931.8
2024-07-17,email,390.61
2024-07-17,organic,241.9
2024-07-17,paid_search,1738.3
2024-07-17,partners,581.91
2024-07-17,referral,456.48
2024-07-17,social_ads,1620.61
2024-07-18,email,366.4
2024-07-18,organic,228.95
2024-07-18,paid_search,2248.6
2024-07-18,partners,483.35
2024-07-18,referral,402.15
2024-07-18,social_ads,1603.1
2024-07-19,email,388.65
2024-07-19,organic,228.39
2024-07-19,paid_search,1996.21
2024-07-19,partners,733.05
2024-07-19,referral,460.16
2024-07-19,social_ads,1710.93
2024-07-20,email,322.63
2024-07-20,organic,187.06
2024-07-20,paid_search,1571.69
2024-07-20,partners,409.32
2024-07-20,referral,421.83
2024-07-20,social_ads,1324.64
2024-07-21,email,323.95
2024-07-21,organic,202.36
2024-07-21,paid_search,1902.74
2024-07-21,partners,474.56
2024-07-21,referral,427.89
2024-07-21,social_ads,1524.81
2024-07-22,email,364.75
2024-07-22,organic,229.65
2024-07-22,paid_search,1971.27
2024-07-22,partners,587.06
2024-07-22,referral,508.53
2024-07-22,social_ads,1629.57
2024-07-23,email,353.5
2024-07-23,organic,197.73
2024-07-23,paid_search,1657.65
2024-07-23,partners,630.51
2024-07-23,referral,447.8
2024-07-23,social_ads,1875.34
2024-07-24,email,436.43
2024-07-24,organic,234.42
2024-07-24,paid_search,1725.91
2024-07-24,partners,772.72
2024-07-24,referral,475.46
2024-07-24,social_ads,1666.0
2024-07-25,email,349.16
2024-07-25,organic,246.37
2024-07-25,paid_search,1832.48
2024-07-25,partners,719.07
2024-07-25,referral,406.87
2024-07-25,social_ads,1295.61
2024-07-26,email,409.17
2024-07-26,organic,261.62
2024-07-26,paid_search,1540.32
2024-07-26,partners,667.97
2024-07-26,referral,520.7
2024-07-26,social_ads,1604.31
2024-07-27,email,349.81
2024-07-27,organic,218.59
2024-07-27,paid_search,1447.51
2024-07-27,partners,557.56
2024-07-27,referral,392.77
2024-07-27,social_ads,1399.58
2024-07-28,email,294.91
2024-07-28,organic,231.34
2024-07-28,paid_search,1538.2
2024-07-28,partners,515.74
2024-07-28,referral,363.99
2024-07-28,social_ads,1310.67
2024-07-29,email,338.68
2024-07-29,organic,271.31
2024-07-29,paid_search,1995.85
2024-07-29,partners,490.87
2024-07-29,referral,418.94
2024-07-29,social_ads,1335.88
2024-07-30,email,441.48
2024-07-30,organic,275.2
2024-07-30,paid_search,1820.26
2024-07-30,partners,608.65
2024-07-30,referral,432.09
2024-07-30,social_ads,1903.94
2024-07-31,email,306.88
2024-07-31,organic,240.89
2024-07-31,paid_search,2507.22
2024-07-31,partners,563.74
2024-07-31,referral,415.1
2024-07-31,social_ads,1579.3
2024-08-01,email,419.88
2024-08-01,organic,280.16
2024-08-01,paid_search,1768.28
2024-08-01,partners,688.96
2024-08-01,referral,506.56
2024-08-01,social_ads,1859.0
2024-08-02,email,324.33
2024-08-02,organic,312.94
2024-08-02,paid_search,1719.63
2024-08-02,partners,539.02
2024-08-02,referral,476.35
2024-08-02,social_ads,1738.62
2024-08-03,email,312.32
2024-08-03,organic,230.46
2024-08-03,paid_search,1800.09
2024-08-03,partners,543.93
2024-08-03,referral,388.93
2024-08-03,social_ads,1317.21
2024-08-04,email,337.7
2024-08-04,organic,185.17
2024-08-04,paid_search,1842.22
2024-08-04,partners,548.93
2024-08-04,referral,442.69
2024-08-04,social_ads,1403.32
2024-08-05,email,301.87
2024-08-05,organic,243.58
2024-08-05,paid_search,1874.55
2024-08-05,partners,607.8
2024-08-05,referral,452.02
2024-08-05,social_ads,1598.56
2024-08-06,email,422.93
2024-08-06,organic,225.52
2024-08-06,paid_search,1998.77
2024-08-06,partners,568.04
2024-08-06,referral,497.96
2024-08-06,social_ads,1400.7
2024-08-07,email,397.14
2024-08-07,organic,273.36
2024-08-07,paid_search,2208.27
2024-08-07,partners,619.32
2024-08-07,referral,557.08
2024-08-07,social_ads,1666.04
2024-08-08,email,406.2
2024-08-08,organic,295.78
2024-08-08,paid_search,1939.2
2024-08-08,partners,610.97
2024-08-08,referral,576.54
2024-08-08,social_ads,1792.12
2024-08-09,email,469.2
2024-08-09,organic,272.33
2024-08-09,paid_search,1958.25
2024-08-09,partners,647.07
2024-08-09,referral,477.89
2024-08-09,social_ads,1667.6
2024-08-10,email,317.22
2024-08-10,organic,232.51
2024-08-10,paid_search,1752.47
2024-08-10,partners,575.65
2024-08-10,referral,394.19
2024-08-10,social_ads,1470.28
2024-08-11,email,304.88
2024-08-11,organic,215.46
2024-08-11,paid_search,1625.74
2024-08-11,partners,546.27
2024-08-11,referral,431.72
2024-08-11,social_ads,1403.83
2024-08-12,email,402.76
2024-08-12,organic,252.64
2024-08-12,paid_search,1914.3
2024-08-12,partners,602.04
2024-08-12,referral,475.6
2024-08-12,social_ads,1678.95
2024-08-13,email,387.48
2024-08-13,organic,270.29
2024-08-13,paid_search,2406.38
2024-08-13,partners,630.67
2024-08-13,referral,410.73
2024-08-13,social_ads,1511.16
2024-08-14,email,375.07
2024-08-14,organic,228.04
2024-08-14,paid_search,2019.65
2024-08-14,partners,638.68
2024-08-14,referral,377.81
2024-08-14,social_ads,1775.63
2024-08-15,email,437.63
2024-08-15,organic,261.42
2024-08-15,paid_search,1952.27
2024-08-15,partners,559.9
2024-08-15,referral,404.25
2024-08-15,social_ads,1949.71
2024-08-16,email,377.81
2024-08-16,organic,299.48
2024-08-16,paid_search,2175.16
2024-08-16,partners,648.16
2024-08-16,referral,423.53
2024-08-16,social_ads,1586.64
2024-08-17,email,291.8
2024-08-17,organic,182.52
2024-08-17,paid_search,1851.6
2024-08-17,partners,580.39
2024-08-17,referral,409.68
2024-08-17,social_ads,1390.01
2024-08-18,email,302.24
2024-08-18,organic,244.55
2024-08-18,paid_search,1479.03
2024-08-18,partners,594.38
2024-08-18,referral,438.77
2024-08-18,social_ads,1574.37
2024-08-19,email,357.91
2024-08-19,organic,256.3
2024-08-19,paid_search,2188.45
2024-08-19,partners,631.97
2024-08-19,referral,476.17
2024-08-19,social_ads,1433.69
2024-08-20,email,466.15
2024-08-20,organic,259.13
2024-08-20,paid_search,2084.91
2024-08-20,partners,621.21
2024-08-20,referral,460.96
2024-08-20,social_ads,1648.69
2024-08-21,email,322.0
2024-08-21,organic,262.04
2024-08-21,paid_search,2224.47
2024-08-21,partners,601.2
2024-08-21,referral,450.1
2024-08-21,social_ads,1607.72
2024-08-22,email,348.08
2024-08-22,organic,242.14
2024-08-22,paid_search,1904.71
2024-08-22,partners,620.22
2024-08-22,referral,479.14
2024-08-22,social_ads,1997.08
2024-08-23,email,313.04
2024-08-23,organic,250.84
2024-08-23,paid_search,2509.87
2024-08-23,partners,651.77
2024-08-23,referral,408.62
2024-08-23,social_ads,1840.72
2024-08-24,email,361.35
2024-08-24,organic,205.25
2024-08-24,paid_search,1819.16
2024-08-24,partners,432.89
2024-08-24,referral,334.89
2024-08-24,social_ads,1421.33
2024-08-25,email,345.34
2024-08-25,organic,177.3
2024-08-25,paid_search,1578.47
2024-08-25,partners,590.05
2024-08-25,referral,320.49
2024-08-25,social_ads,1522.13
2024-08-26,email,411.11
2024-08-26,organic,253.34
2024-08-26,paid_search,1820.34
2024-08-26,partners,594.34
2024-08-26,referral,471.14
2024-08-26,social_ads,1818.54
2024-08-27,email,434.58
2024-08-27,organic,221.27
2024-08-27,paid_search,1922.53
2024-08-27,partners,528.97
2024-08-27,referral,445.17
2024-08-27,social_ads,1499.72
2024-08-28,email,453.75
2024-08-28,organic,257.51
2024-08-28,paid_search,1701.28
2024-08-28,partners,514.5
2024-08-28,referral,509.45
2024-08-28,social_ads,1694.78
2024-08-29,email,460.9
2024-08-29,organic,228.99
2024-08-29,paid_search,1768.59
2024-08-29,partners,463.66
2024-08-29,referral,491.02
2024-08-29,social_ads,1900.12
2024-08-30,email,335.68
2024-08-30,organic,175.55
2024-08-30,paid_search,1249.99
2024-08-30,partners,624.67
2024-08-30,referral,516.31
2024-08-30,social_ads,1717.74
2024-08-31,email,313.92
2024-08-31,organic,208.49
2024-08-31,paid_search,1473.91
2024-08-31,partners,557.94
2024-08-31,referral,477.34
2024-08-31,social_ads,1602.81
2024-09-01,email,313.35
2024-09-01,organic,217.21
2024-09-01,paid_search,1830.44
2024-09-01,partners,505.51
2024-09-01,referral,449.91
2024-09-01,social_ads,1377.79
2024-09-02,email,336.69
2024-09-02,organic,284.41
2024-09-02,paid_search,1943.99
2024-09-02,partners,655.93
2024-09-02,referral,470.58
2024-09-02,social_ads,1653.97
2024-09-03,email,373.91
2024-09-03,organic,227.05
2024-09-03,paid_search,1985.64
2024-09-03,partners,594.1
2024-09-03,referral,426.07
2024-09-03,social_ads,1788.14
2024-09-04,email,362.83
2024-09-04,organic,277.79
2024-09-04,paid_search,2083.17
2024-09-04,partners,679.08
2024-09-04,referral,465.0
2024-09-04,social_ads,1777.28
2024-09-05,email,358.63
2024-09-05,organic,267.42
2024-09-05,paid_search,1965.69
2024-09-05,partners,442.4
2024-09-05,referral,514.82
2024-09-05,social_ads,1557.59
2024-09-06,email,400.02
2024-09-06,organic,224.57
2024-09-06,paid_search,2062.57
2024-09-06,partners,539.93
2024-09-06,referral,407.17
2024-09-06,social_ads,1953.64
2024-09-07,email,282.92
2024-09-07,organic,231.07
2024-09-07,paid_search,1749.46
2024-09-07,partners,453.62
2024-09-07,referral,396.6
2024-09-07,social_ads,1304.67
2024-09-08,email,319.51
2024-09-08,organic,231.93
2024-09-08,paid_search,1796.36
2024-09-08,partners,527.31
2024-09-08,referral,348.94
2024-09-08,social_ads,1571.23
2024-09-09,email,439.52
2024-09-09,organic,229.27
2024-09-09,paid_search,1764.59
2024-09-09,partners,678.34
2024-09-09,referral,503.89
2024-09-09,social_ads,1751.52
2024-09-10,email,389.1
2024-09-10,organic,267.32
2024-09-10,paid_search,1766.27
2024-09-10,partners,587.8
2024-09-10,referral,434.94
2024-09-10,social_ads,1690.85
2024-09-11,email,423.46
2024-09-11,organic,244.17
2024-09-11,paid_search,1752.12
2024-09-11,partners,639.55
2024-09-11,referral,414.18
2024-09-11,social_ads,1454.32
2024-09-12,email,410.76
2024-09-12,organic,239.82
2024-09-12,paid_search,2124.32
2024-09-12,partners,604.27
2024-09-12,referral,440.7
2024-09-12,social_ads,1578.08
2024-09-13,email,415.87
2024-09-13,organic,224.83
2024-09-13,paid_search,1577.59
2024-09-13,partners,606.59
2024-09-13,referral,422.49
2024-09-13,social_ads,1814.82
2024-09-14,email,347.62
2024-09-14,organic,194.2
2024-09-14,paid_search,1728.2
2024-09-14,partners,534.57
2024-09-14,referral,442.54
2024-09-14,social_ads,1384.42
2024-09-15,email,296.73
2024-09-15,organic,228.9
2024-09-15,paid_search,1653.28
2024-09-15,partners,432.71
2024-09-15,referral,420.36
2024-09-15,social_ads,1359.31
2024-09-16,email,391.38
2024-09-16,organic,263.13
2024-09-16,paid_search,1846.47
2024-09-16,partners,615.21
2024-09-16,referral,504.81
2024-09-16,social_ads,2083.85
2024-09-17,email,345.77
2024-09-17,organic,252.8
2024-09-17,paid_search,2050.56
2024-09-17,partners,597.58
2024-09-17,referral,408.83
2024-09-17,social_ads,1712.56
2024-09-18,email,361.5
2024-09-18,organic,210.93
2024-09-18,paid_search,2194.98
2024-09-18,partners,681.37
2024-09-18,referral,422.11
2024-09-18,social_ads,1702.82
2024-09-19,email,376.9
2024-09-19,organic,273.39
2024-09-19,paid_search,1702.89
2024-09-19,partners,629.34
2024-09-19,referral,557.41
2024-09-19,social_ads,2003.04
2024-09-20,email,262.01
2024-09-20,organic,267.81
2024-09-20,paid_search,1539.35
2024-09-20,partners,608.93
2024-09-20,referral,504.8
2024-09-20,social_ads,1561.26
2024-09-21,email,369.52
2024-09-21,organic,207.01
2024-09-21,paid_search,1748.74
2024-09-21,partners,482.21
2024-09-21,referral,420.51
2024-09-21,social_ads,1605.29
2024-09-22,email,389.73
2024-09-22,organic,227.32
2024-09-22,paid_search,1913.42
2024-09-22,partners,466.7
2024-09-22,referral,326.71
2024-09-22,social_ads,1535.03
2024-09-23,email,452.19
2024-09-23,organic,215.19
2024-09-23,paid_search,1898.42
2024-09-23,partners,653.13
2024-09-23,referral,437.55
2024-09-23,social_ads,1880.49
2024-09-24,email,361.08
2024-09-24,organic,231.1
2024-09-24,paid_search,1508.46
2024-09-24,partners,548.84
2024-09-24,referral,451.47
2024-09-24,social_ads,2042.66
2024-09-25,email,419.89
2024-09-25,organic,223.28
2024-09-25,paid_search,2128.75
2024-09-25,partners,722.13
2024-09-25,referral,459.94
2024-09-25,social_ads,1507.47
2024-09-26,email,330.34
2024-09-26,organic,301.4
2024-09-26,paid_search,1741.2
2024-09-26,partners,649.21
2024-09-26,referral,493.66
2024-09-26,social_ads,1918.08
2024-09-27,email,348.11
2024-09-27,organic,190.83
2024-09-27,paid_search,1657.65
2024-09-27,partners,677.09
2024-09-27,referral,574.33
2024-09-27,social_ads,1636.86
2024-09-28,email,269.96
2024-09-28,organic,223.95
2024-09-28,paid_search,1358.27
2024-09-28,partners,467.25
2024-09-28,referral,427.01
2024-09-28,social_ads,1656.7
2024-09-29,email,298.27
2024-09-29,organic,182.95
2024-09-29,paid_search,1568.23
2024-09-29,partners,526.78
2024-09-29,referral,418.21
2024-09-29,social_ads,1562.81
2024-09-30,email,399.13
2024-09-30,organic,242.33
2024-09-30,paid_search,1756.99
2024-09-30,partners,633.32
2024-09-30,referral,504.6
2024-09-30,social_ads,1823.41
2024-10-01,email,386.96
2024-10-01,organic,278.02
2024-10-01,paid_search,2334.73
2024-10-01,partners,611.98
2024-10-01,referral,578.66
2024-10-01,social_ads,2173.52
2024-10-02,email,425.38
2024-10-02,organic,289.95
2024-10-02,paid_search,2075.62
2024-10-02,partners,732.62
2024-10-02,referral,437.29
2024-10-02,social_ads,2157.05
2024-10-03,email,415.27
2024-10-03,organic,225.71
2024-10-03,paid_search,1912.01
2024-10-03,partners,693.74
2024-10-03,referral,402.82
2024-10-03,social_ads,2155.18
2024-10-04,email,480.12
2024-10-04,organic,292.35
2024-10-04,paid_search,2229.58
2024-10-04,partners,677.7
2024-10-04,referral,557.77
2024-10-04,social_ads,2001.61
2024-10-05,email,337.86
2024-10-05,organic,247.16
2024-10-05,paid_search,1942.06
2024-10-05,partners,739.42
2024-10-05,referral,437.55
2024-10-05,social_ads,1791.38
2024-10-06,email,385.05
2024-10-06,organic,180.62
2024-10-06,paid_search,1529.44
2024-10-06,partners,544.23
2024-10-06,referral,437.93
2024-10-06,social_ads,1779.77
2024-10-07,email,439.96
2024-10-07,organic,308.8
2024-10-07,paid_search,1902.05
2024-10-07,partners,637.32
2024-10-07,referral,560.17
2024-10-07,social_ads,2068.5
2024-10-08,email,224.28
2024-10-08,organic,267.4
2024-10-08,paid_search,2038.93
2024-10-08,partners,733.08
2024-10-08,referral,526.51
2024-10-08,social_ads,2075.05
2024-10-09,email,395.68
2024-10-09,organic,306.66
2024-10-09,paid_search,2200.62
2024-10-09,partners,723.88
2024-10-09,referral,479.13
2024-10-09,social_ads,2123.77
2024-10-10,email,417.98
2024-10-10,organic,290.15
2024-10-10,paid_search,2186.64
2024-10-10,partners,685.04
2024-10-10,referral,506.66
2024-10-10,social_ads,2243.9
2024-10-11,email,435.48
2024-10-11,organic,244.63
2024-10-11,paid_search,2376.94
2024-10-11,partners,750.0
2024-10-11,referral,568.66
2024-10-11,social_ads,1724.16
2024-10-12,email,309.95
2024-10-12,organic,301.12
2024-10-12,paid_search,1799.51
2024-10-12,partners,537.57
2024-10-12,referral,426.94
2024-10-12,social_ads,1748.69
2024-10-13,email,322.37
2024-10-13,organic,188.0
2024-10-13,paid_search,1744.94
2024-10-13,partners,544.64
2024-10-13,referral,491.88
2024-10-13,social_ads,1557.17
2024-10-14,email,517.89
2024-10-14,organic,282.38
2024-10-14,paid_search,1996.22
2024-10-14,partners,629.07
2024-10-14,referral,542.5
2024-10-14,social_ads,1966.73
2024-10-15,email,460.89
2024-10-15,organic,301.52
2024-10-15,paid_search,2304.17
2024-10-15,partners,650.9
2024-10-15,referral,484.28
2024-10-15,social_ads,1664.29
2024-10-16,email,468.18
2024-10-16,organic,224.05
2024-10-16,paid_search,2297.33
2024-10-16,partners,544.84
2024-10-16,referral,598.16
2024-10-16,social_ads,2521.0
2024-10-17,email,439.52
2024-10-17,organic,242.78
2024-10-17,paid_search,2546.92
2024-10-17,partners,715.55
2024-10-17,referral,477.63
2024-10-17,social_ads,1806.79
2024-10-18,email,454.83
2024-10-18,organic,309.23
2024-10-18,paid_search,1866.49
2024-10-18,partners,714.83
2024-10-18,referral,374.37
2024-10-18,social_ads,2007.99
2024-10-19,email,393.92
2024-10-19,organic,252.77
2024-10-19,paid_search,1887.73
2024-10-19,partners,594.12
2024-10-19,referral,406.21
2024-10-19,social_ads,1429.76
2024-10-20,email,341.54
2024-10-20,organic,195.58
2024-10-20,paid_search,1894.26
2024-10-20,partners,562.99
2024-10-20,referral,316.28
2024-10-20,social_ads,1532.16
2024-10-21,email,437.97
2024-10-21,organic,234.69
2024-10-21,paid_search,2180.5
2024-10-21,partners,588.29
2024-10-21,referral,494.82
2024-10-21,social_ads,1675.69
2024-10-22,email,416.43
2024-10-22,organic,278.32
2024-10-22,paid_search,2147.05
2024-10-22,partners,817.44
2024-10-22,referral,522.69
2024-10-22,social_ads,1797.08
2024-10-23,email,425.44
2024-10-23,organic,253.8
2024-10-23,paid_search,2677.4
2024-10-23,partners,659.07
2024-10-23,referral,500.4
2024-10-23,social_ads,1839.52
2024-10-24,email,345.91
2024-10-24,organic,299.21
2024-10-24,paid_search,1877.87
2024-10-24,partners,601.92
2024-10-24,referral,382.66
2024-10-24,social_ads,2117.64
2024-10-25,email,414.61
2024-10-25,organic,302.03
2024-10-25,paid_search,2123.58
2024-10-25,partners,600.66
2024-10-25,referral,573.89
2024-10-25,social_ads,1465.86
2024-10-26,email,375.77
2024-10-26,organic,254.73
2024-10-26,paid_search,2077.3
2024-10-26,partners,573.27
2024-10-26,referral,566.19
2024-10-26,social_ads,1206.92
2024-10-27,email,368.78
2024-10-27,organic,249.62
2024-10-27,paid_search,1773.75
2024-10-27,partners,529.38
2024-10-27,referral,454.52
2024-10-27,social_ads,1804.57
2024-10-28,email,473.8
2024-10-28,organic,248.64
2024-10-28,paid_search,1902.74
2024-10-28,partners,644.04
2024-10-28,referral,654.14
2024-10-28,social_ads,2118.68
2024-10-29,email,444.89
2024-10-29,organic,268.34
2024-10-29,paid_search,2389.29
2024-10-29,partners,641.62
2024-10-29,referral,534.73
2024-10-29,social_ads,2022.57
2024-10-30,email,420.7
2024-10-30,organic,320.41
2024-10-30,paid_search,2682.46
2024-10-30,partners,673.2
2024-10-30,referral,438.9
2024-10-30,social_ads,1475.71
2024-10-31,email,477.68
2024-10-31,organic,252.56
2024-10-31,paid_search,2285.73
2024-10-31,partners,737.29
2024-10-31,referral,429.57
2024-10-31,social_ads,1741.97
2024-11-01,email,412.19
2024-11-01,organic,310.01
2024-11-01,paid_search,1909.62
2024-11-01,partners,637.57
2024-11-01,referral,406.51
2024-11-01,social_ads,1803.66
2024-11-02,email,304.03
2024-11-02,organic,238.69
2024-11-02,paid_search,1945.35
2024-11-02,partners,515.47
2024-11-02,referral,485.14
2024-11-02,social_ads,1813.82
2024-11-03,email,401.12
2024-11-03,organic,258.42
2024-11-03,paid_search,1702.05
2024-11-03,partners,598.68
2024-11-03,referral,468.72
2024-11-03,social_ads,1485.93
2024-11-04,email,455.96
2024-11-04,organic,267.86
2024-11-04,paid_search,2165.32
2024-11-04,partners,755.66
2024-11-04,referral,572.55
2024-11-04,social_ads,2233.87
2024-11-05,email,481.04
2024-11-05,organic,329.05
2024-11-05,paid_search,1992.36
2024-11-05,partners,674.96
2024-11-05,referral,639.27
2024-11-05,social_ads,2108.34
2024-11-06,email,526.17
2024-11-06,organic,326.35
2024-11-06,paid_search,2110.83
2024-11-06,partners,580.34
2024-11-06,referral,417.57
2024-11-06,social_ads,2194.77
2024-11-07,email,457.58
2024-11-07,organic,248.5
2024-11-07,paid_search,2367.32
2024-11-07,partners,628.92
2024-11-07,referral,447.33
2024-11-07,social_ads,2153.03
2024-11-08,email,394.96
2024-11-08,organic,252.62
2024-11-08,paid_search,1743.57
2024-11-08,partners,624.25
2024-11-08,referral,593.37
2024-11-08,social_ads,1654.9
2024-11-09,email,353.37
2024-11-09,organic,264.92
2024-11-09,paid_search,1708.38
2024-11-09,partners,568.64
2024-11-09,referral,447.31
2024-11-09,social_ads,1491.77
2024-11-10,email,315.22
2024-11-10,organic,261.56
2024-11-10,paid_search,1635.98
2024-11-10,partners,603.05
2024-11-10,referral,470.95
2024-11-10,social_ads,1875.47
2024-11-11,email,403.27
2024-11-11,organic,255.13
2024-11-11,paid_search,2568.45
2024-11-11,partners,493.11
2024-11-11,referral,487.93
2024-11-11,social_ads,2021.0
2024-11-12,email,486.96
2024-11-12,organic,274.52
2024-11-12,paid_search,2537.89
2024-11-12,partners,682.38
2024-11-12,referral,522.79
2024-11-12,social_ads,2219.55
2024-11-13,email,480.84
2024-11-13,organic,300.01
2024-11-13,paid_search,1944.12
2024-11-13,partners,605.76
2024-11-13,referral,541.57
2024-11-13,social_ads,1645.15
2024-11-14,email,460.2
2024-11-14,organic,280.8
2024-11-14,paid_search,2308.19
2024-11-14,partners,600.51
2024-11-14,referral,599.93
2024-11-14,social_ads,1905.45
2024-11-15,email,505.07
2024-11-15,organic,304.31
2024-11-15,paid_search,1995.98
2024-11-15,partners,726.64
2024-11-15,referral,534.69
2024-11-15,social_ads,2287.09
2024-11-16,email,288.06
2024-11-16,organic,244.9
2024-11-16,paid_search,2351.22
2024-11-16,partners,620.75
2024-11-16,referral,517.65
2024-11-16,social_ads,1765.92
2024-11-17,email,343.51
2024-11-17,organic,233.16
2024-11-17,paid_search,1972.71
2024-11-17,partners,542.53
2024-11-17,referral,443.92
2024-11-17,social_ads,1416.53
2024-11-18,email,429.96
2024-11-18,organic,294.29
2024-11-18,paid_search,2367.56
2024-11-18,partners,718.0
2024-11-18,referral,622.16
2024-11-18,social_ads,2187.54
2024-11-19,email,473.36
2024-11-19,organic,320.89
2024-11-19,paid_search,2141.94
2024-11-19,partners,707.5
2024-11-19,referral,551.95
2024-11-19,social_ads,1653.93
2024-11-20,email,391.8
2024-11-20,organic,308.42
2024-11-20,paid_search,2288.17
2024-11-20,partners,941.39
2024-11-20,referral,521.69
2024-11-20,social_ads,1945.84
2024-11-21,email,411.84
2024-11-21,organic,311.17
2024-11-21,paid_search,2099.09
2024-11-21,partners,732.22
2024-11-21,referral,456.73
2024-11-21,social_ads,1933.09
2024-11-22,email,462.21
2024-11-22,organic,291.48
2024-11-22,paid_search,2404.5
2024-11-22,partners,649.84
2024-11-22,referral,493.63
2024-11-22,social_ads,1933.12
2024-11-23,email,403.55
2024-11-23,organic,215.93
2024-11-23,paid_search,1717.54
2024-11-23,partners,673.16
2024-11-23,referral,461.76
2024-11-23,social_ads,1375.34
2024-11-24,email,395.84
2024-11-24,organic,249.8
2024-11-24,paid_search,2071.16
2024-11-24,partners,725.78
2024-11-24,referral,400.01
2024-11-24,social_ads,1551.23
2024-11-25,email,438.22
2024-11-25,organic,279.71
2024-11-25,paid_search,2485.93
2024-11-25,partners,661.71
2024-11-25,referral,623.22
2024-11-25,social_ads,1965.77
2024-11-26,email,458.76
2024-11-26,organic,239.96
2024-11-26,paid_search,2081.57
2024-11-26,partners,701.73
2024-11-26,referral,479.33
2024-11-26,social_ads,2033.29
2024-11-27,email,461.43
2024-11-27,organic,287.73
2024-11-27,paid_search,1923.26
2024-11-27,partners,705.1
2024-11-27,referral,483.98
2024-11-27,social_ads,1681.46
2024-11-28,email,425.24
2024-11-28,organic,287.44
2024-11-28,paid_search,2170.32
2024-11-28,partners,763.79
2024-11-28,referral,390.45
2024-11-28,social_ads,1813.46
2024-11-29,email,514.54
2024-11-29,organic,296.56
2024-11-29,paid_search,2291.44
2024-11-29,partners,877.82
2024-11-29,referral,563.18
2024-11-29,social_ads,1706.89
2024-11-30,email,421.58
2024-11-30,organic,254.55
2024-11-30,paid_search,1914.09
2024-11-30,partners,544.39
2024-11-30,referral,369.1
2024-11-30,social_ads,1672.95
2024-12-01,email,356.63
2024-12-01,organic,241.45
2024-12-01,paid_search,1591.62
2024-12-01,partners,544.43
2024-12-01,referral,365.98
2024-12-01,social_ads,1530.6
2024-12-02,email,476.98
2024-12-02,organic,320.71
2024-12-02,paid_search,2568.09
2024-12-02,partners,672.82
2024-12-02,referral,535.52
2024-12-02,social_ads,2186.39
2024-12-03,email,411.4
2024-12-03,organic,294.62
2024-12-03,paid_search,1946.38
2024-12-03,partners,686.09
2024-12-03,referral,595.19
2024-12-03,social_ads,1641.45
2024-12-04,email,432.45
2024-12-04,organic,389.51
2024-12-04,paid_search,2204.52
2024-12-04,partners,663.95
2024-12-04,referral,500.02
2024-12-04,social_ads,1619.02
2024-12-05,email,368.67
2024-12-05,organic,290.91
2024-12-05,paid_search,1983.93
2024-12-05,partners,683.2
2024-12-05,referral,480.02
2024-12-05,social_ads,2007.89
2024-12-06,email,442.35
